,job_title,company,location,salary
483,INTERN - STATISTICS [Temporary],United Nations,New York,
484,Manager of Data Science- Machine Learning,Etsy,New York,
485,Senior Product Data Analyst,Healthfirst,New York,
486,Machine Learning Engineer,Nielsen,New York,
487,Machine Learning Engineer (NY),Etsy,New York,
488,Asst DIR - Machine Learning/ NLP - Research Scientist/ Engin...,Moody's Analytics,New York,
489,Data Scientist (Machine Learning) Manager (Forensic Services...,PwC,New York,
490,Strategic Data Analytics Engagement Manager,Medidata Solutions,New York,
491,"Sr. Applied Scientist, Amazon Fashion","Amazon.com Services, Inc.",New York,
492,Audience Data Science Lead,Colgate-Palmolive,New York,
493,"Software Engineer, Specialized Machine Learning (PhD)",Facebook,New York,
494,CIB Global Research - Applied AI & Machine Learning Lead,JP Morgan Chase,New York,
495,"Senior Applied Scientist , Deep Learning/NLU","Amazon.com Services, Inc.",New York,
496,Senior Machine Learning Engineer,Northwestern Mutual,New York,
497,"Manager, Data Scientist, Natural Language Processing (NLP)",KPMG,New York,
498,"Research Intern, Artificial Intelligence",Facebook,New York,
499,"Data Scientist - Principal - New York, NY",Clarity Insights,New York,
500,Research Intern - Machine Learning - Microsoft Research New...,Microsoft,New York,
501,"Sr. Applied Scientist, Amazon Fashion","Amazon.com Services, Inc.",New York,
502,CIB Global Research - Applied AI & Machine Learning Senior A...,JP Morgan Chase,New York,
503,Senior Data Analyst,Healthfirst,New York,
504,"Senior Manager, Data Science",Sony Corporation of America,New York,
505,INTERN - STATISTICS [Temporary],United Nations,New York,
506,"Director of Data Analytics & Science, News",Doximity,New York,
507,Senior Software Engineer - Data Science Platform,Bloomberg,New York,
508,"Manager, Data Scientist, Natural Language Processing (NLP)",KPMG,New York,
509,Cloud Solution Architect – Azure Data & AI,Microsoft,New York,
510,"Senior IT Director, Artificial Intelligence & Innovation",Aspen Dental,New York,
511,"Applied Research Scientist, Core Machine Learning",Facebook,New York,
512,"Data Analyst Lead, Marketing Science Research",Facebook,New York,
513,Asset & Wealth Management – Intelligent Digital Solutions –...,JP Morgan Chase,New York,
514,"Sales Engineer, Machine Learning, Google Cloud",Google,New York,
515,CIB Global Research - Applied AI & Machine Learning Lead,JP Morgan Chase,New York,
516,"Director, Quantitative Analytics and Data Science",Gartner,New York,
517,Research Engineer - Non-Destructive Evaluation,GE Corporate,New York,
518,Senior Machine Learning Engineer- Data Automation,Bloomberg,New York,
519,"Research Intern, Artificial Intelligence",Facebook,New York,
520,Digital Solutions Engineering Lead - DATA & INTEGRATIONS,Pfizer,New York,
521,Manager / Senior Manager - Customer Line Decision Science,American Express,New York,
522,"Senior Analyst, Advanced Analytics & Data Science",Tiffany & Company,New York,
523,"Staff Software Engineer, Machine Learning Infrastructure (BK...",Etsy,New York,
524,Sr. Sales Operations Associate,Snapchat,New York,
525,Associate Director - Decision Science,Starcom,New York,
526,Senior Data Engineer - Amazon AI,Amazon.com Services LLC,New York,
527,Senior Business Intelligence & Data Science Analyst,CheckedUp,New York,
528,Data Scientist - Machine Learning Fraud Analytics - Manager,PwC,New York,
529,"Senior Engineer, Data Science Operations",Squarespace,New York,
530,"Consulting Statistician, Manager – US Research & Insights, D...",Deloitte,New York,
531,CIB - AI & Applied Machine Learning Lead,JP Morgan Chase,New York,
532,Machine Learning Engineer - AI Research,AlphaSense,New York,
533,Computer Science,Molloy College,New York,
534,Asset & Wealth Management – Intelligent Digital Solutions –...,J.P. Morgan,New York,
535,Advisory Services Manager - Financial Services - Information...,EY,New York,
536,Deep Learning Architect,"Amazon Web Services, Inc.",New York,
537,Sr. Data Analyst (Financials),NYU Langone,New York,
538,Big Data Project Manager- Travel required,Capgemini,New York,
539,Director - Data Science and Robotics Automation,JP Morgan Chase,New York,
540,"Big Data/Machine Learning Engineer - Lead, Java/Python, Hado...",JP Morgan Chase,New York,
541,"Director of Institutional Data, Research and Planning",Marist College,New York,
542,"Research Intern, Applied Research - Core Machine Learning",Facebook,New York,
543,"Senior Manager, Data Science",SiriusXM,New York,
544,"Senior Associate, Digital Intelligence – Senior Machine Lear...",JP Morgan Chase,New York,
545,Solution Architect - Data & Analytics,Neudesic LLC,New York,
546,"Sr. Data Engineer, Life Sciences",Medidata Solutions,New York,
547,"Analytics/ Data Science, Life & Annuity Practice Lead Consul...",Accenture,New York,
548,"Machine Learning Solutions Engineer, Google Cloud, Professio...",Google,New York,
549,Machine Learning Architect,,New York,
550,"Senior Associate, Digital Intelligence – Senior Machine Lear...",Chase,New York,
551,"Software Development Engineer, AWS Translate Machine Learnin...",Amazon.com Services LLC,New York,
552,"Senior Manager, Contact Center Data Science and Analytics",A Place for Mom,New York,
553,"Director, Marketing Data Science - B2B, US",MetLife,New York,
554,"Vice President, Head of Decision Science",OnDeck,New York,
555,Machine Learning Software Development Engineer,"Amazon Web Services, Inc.",New York,
556,Asset & Wealth Management – Intelligent Digital Solutions –...,JP Morgan Chase,New York,
557,"Senior Associate, Data & Analytics Modeler, Natural Language...",KPMG,New York,
558,Director - Data Science and Robotics Automation,Chase,New York,
559,"Software Development Engineer, AWS AI, Computer Vision ML",Amazon.com Services LLC,New York,
560,"Artificial Intelligence, Consultant - Applied Artificial Int...",Deloitte,New York,
561,"Flatiron Research Fellow, Machine Learning & Statistics, CCA",Simons Foundation,New York,
562,Lead Engineer - Non-Destructive Evaluation,GE Corporate,New York,
563,"Senior Product Manager, Data Science",Medidata Solutions,New York,
564,Accenture Strategy Enterprise Data and Analytics Manager,Accenture,New York,
565,19/20 Federal College Work Study Student - Data Mining and C...,SUNY Upstate Medical University,New York,
566,"Senior Analytics Consultant, Decision Analytics (Deep Learni...",EXL Service,New York,
567,"Senior Academic Statistical Consultant, Data Science & Softw...",New York University,New York,
568,Cloud Solution Architect - Data,Microsoft,New York,
569,"Manager, Data & Analytics Modeler, Machine Learning",KPMG,New York,
570,Power BI Developer / Lake Success / Long Island,Workbridge,New York,"$140,000 - $170,000 a year"
571,Data Engineer - Working on Data Science Team,Jobspring,New York,"Up to $275,000 a year"
572,Advisory Services Senior Manager - Financial Services - Info...,EY,New York,
573,"Sr. Associate, AI Engineer",KPMG,New York,
574,"Sr. Machine Learning Engineer, ML Research Team",,New York,
575,Software Architect - Artificial Intelligence,McKinsey & Company,New York,
576,Data Scientist - Machine Learning Fraud Analytics - Senior M...,PwC,New York,
577,Consulting Managing Data Architect & Big Data,"Insight Enterprises, Inc.",New York,
578,AI Senior Full-Stack Engineer,JP Morgan Chase,New York,
579,"Senior Staff Software Engineer, Machine Learning Infrastruct...",Etsy,New York,
580,"Sr. Software Development Engineer, AWS AI, Computer Vision M...",Amazon.com Services LLC,New York,
581,Senior Data Engineer / AI Software,Workbridge,New York,"$150,000 - $170,000 a year"
582,"Sr Manager, Machine Learning Science",Amazon Advertising LLC,New York,
583,Senior Consultant - Data & Analytics - Insurance Suite,EY,New York,
584,"Artificial Intelligence, Senior Consultant - Applied Artific...",Deloitte,New York,
585,Machine Learning Engineer - Advisory - Manager,EY,New York,
586,"Conversational Artificial Intelligence Architect, Manger - A...",Deloitte,New York,
587,"Financial Crimes Model Governance Manager, Vice President",MUFG,New York,
588,CIB Machine Learning Center of Excellence - Project Manager,JP Morgan Chase,New York,
589,"Artificial Intelligence, Consultant - Applied Artificial Int...",Deloitte,New York,
590,"Senior Full-Stack Software Engineer, Human Loop - AI",NVIDIA,New York,
591,Telco-Media Data Science Senior Manager,Deloitte,New York,
592,AI/ML Cloud Deployment Engineer- Senior Engineer,Deloitte,New York,
593,"Conversational Artificial Intelligence Designer, Manager - A...",Deloitte,New York,
594,"Principal UX Designer - AWS Database, Analytics and Machine...",Amazon.com Services LLC,New York,
595,Applied Artificial Intelligence - Artificial Intelligence -...,Deloitte,New York,
596,Telco-Cognitive Machine Learning Senior Manager,Deloitte,New York,
597,"Artificial Intelligence, Senior Manager - Applied Artificial...",Deloitte,New York,
598,Hi-Tech Industry –AI/Data Science/Deep Machine Learning Seni...,Deloitte,New York,
599,"Conversational Artificial Intelligence Architect, Manager -...",Deloitte,New York,
600,"Artificial Intelligence, Senior Consultant - Applied Artific...",Deloitte,New York,
601,"Senior Data Scientist, Analytics",DoorDash,New York,
602,"Artificial Intelligence, Senior Manager - Applied Artificial...",Deloitte,New York,
603,AI/ML Cloud Deployment Engineer - Senior Architect,Deloitte,New York,
604,"Full Stack Artificial Intelligence Architect, Manager - Appl...",Deloitte,New York,
605,"Artificial Intelligence Architect, Manager - Applied Artific...",Deloitte,New York,
606,Data Scientist - Oversight and Investigation,,New York,
607,Junior Data Scientist,,New York,
608,Data Scientist,,New York,$50 - $80 an hour
609,Data Scientist (NLP Focused),,New York,
610,"Data Scientist - FT New York, NY - #EBG0120-1",,New York,
611,Data Scientist / Quantitative Analyst,,New York,
612,Junior Data Scientist,,New York,
613,"Analyst, Data Science - New York Intern",Digitas,New York,
614,Data Scientist,FanDuel,New York,
615,DATA SCIENTIST,,New York,
616,Senior Data scientist,Tanisha Systems,New York,
617,Data Scientist,,New York,
618,Lead Data Scientist,,New York,
619,Data Scientist,,New York,
620,Data Scientist,viagogo,New York,
621,Data Scientist,,New York,
622,Data Scientist,,New York,
623,Data Science,TransVoyant,New York,
624,Financial - Data Analyst,,New York,$27 - $42 an hour
625,Data Scientist,,New York,
626,"Data Science Instructor, Principal Data Scientist",Galvanize Inc,New York,"$110,000 - $140,000 a year"
627,Data Scientist,,New York,
628,Data Scientist,,New York,
629,Data Scientist,CafeMedia,New York,
630,Senior Data Analyst,,New York,$103 an hour
631,Junior Machine Learning Engineer / Data Scientist,Fareportal Inc.,New York,
632,Data Scientist,Kinship,New York,
633,Data Scientist,Ordergroove,New York,
634,Data Analyst/Statistician,Measurement Incorporated,New York,
635,Data Scientist,,New York,
636,Data Scientist,,New York,
637,Business Intelligence Data Scientist,,New York,
638,"Data Scientist, Pharmacy",Oscar Health,New York,
639,Data Analyst,,New York,
640,Alternative Data Research Analyst,,New York,
641,Data Scientist,"Engel & Völkers Americas, Inc.",New York,
642,Data Scientist,Bowery Farming,New York,
643,Data Scientist,JOOR,New York,
644,Data Scientist,,New York,
645,Data Scientist,CompuForce,New York,
646,Senior Data Analyst / Data Scientist,,New York,
647,Data Scientist,,New York,
648,"Data Scientist, Analytics",Venmo,New York,
649,Data Scientist (4 month contract),Kinship,New York,
650,Senior Data Scientist / Senior Machine Learning Engineer,,New York,
651,Global Data Scientist,Innovations for Poverty Action,New York,
652,"Data Scientist, Analytics - New York",,New York,
653,Senior Data Scientist,,New York,
654,Senior Data Scientist - Advanced Analytics,,New York,
655,Senior Data Scientist,,New York,
656,Senior Data Scientist,Verisk Financial,New York,
657,Senior Data Scientist,,New York,
658,Senior Lead Machine Learning Engineer/Data Scientist,Fareportal Inc.,New York,
659,Associate Director/Director,,New York,
660,Principal Data Scientist / Applied Machine Learning Engineer,CitiusTech,New York,
661,Lead Data Scientist,,New York,
662,Lead Data Scientist,Mohawk Group,New York,
663,Senior Data Scientist,,New York,
664,SENIOR DATA SCIENTIST / DATA SCIENTIST,,New York,
665,VP Data Science,CreditRiskMonitor,New York,"$150,000 - $200,000 a year"
666,"Research Scientist, HCI",Dataminr,New York,
667,Senior Data Scientist,,New York,
668,Lead Data Scientist,,New York,
669,"Research Scientist, NLP",Dataminr,New York,
670,Lead Data Scientist,Digitas,New York,
671,Principal Data Scientist - Media & Entertainment,,New York,
672,Data Science Intern - 2020 Summer Internship Program - CR,Verisk,New York,
673,Data Scientist (Customer Facing),,New York,
674,"Research Scientist (Information Retrieval, Complex Networks,...",Dataminr,New York,
675,Bioinformatics Data Scientist (New York),Tempus,New York,
676,Senior Data Scientist,Digitas,New York,
677,Senior Data Scientist,,New York,
678,"Senior Director, Data Scientist - Client Operations",W2O,New York,
679,Postdoctoral / Associate Research Data Scientist,Columbia University Medical Center,New York,
680,Senior Data Science Engineer,,New York,
681,Customer Data Scientist/Sales Engineer (New York),h2o.ai,New York,
682,"Research Scientist, Computer Vision",Dataminr,New York,
683,"Adjunct Lecturer, SQL & Relational Databases (ONLINE, Fall '...",Columbia University,New York,
684,Sr. Data Engineer,,New York,
685,Business Intelligence QA Analyst,,New York,
686,Operations Manager,,New York,
687,Senior Data Scientist,,New York,
688,Director of Data Science,,New York,
689,Talent and Operations Associate,,New York,
690,"Senior Data Scientist, Identity and Cross-Device",The Trade Desk,New York,
691,Head of Data Science,MediaMath,New York,
692,Local Lead Data Science Immersive Instructor,General Assembly,New York,
693,Senior Data Scientist,,New York,
694,Senior Economist,WSP USA,New York,
695,Senior Technical Recruiter,Bread Finance,New York,
696,Business Operations MBA Intern,,New York,
697,Solutions Engineer - Enterprise,,New York,
698,DSI Instructor Lead,General Assembly,New York,
699,Senior Software Engineer,Crisis Text Line,New York,
700,Senior Data Scientist,,New York,
701,Data Science Manager,,New York,
702,Senior Data Scientist,Verisk Financial,New York,
703,Machine Learning Engineer,,New York,
704,Senior Data Scientist,,New York,
705,Senior Lead Machine Learning Engineer/Data Scientist,Fareportal Inc.,New York,
706,Associate Director/Director,,New York,
707,Sr Data Analyst,,New York,
708,Senior Data Analyst,,New York,
709,Principal Data Scientist / Applied Machine Learning Engineer,CitiusTech,New York,
710,Lead Data Scientist,,New York,
711,"Machine Learning Engineer, Monetization",,New York,
712,Lead Data Scientist,Mohawk Group,New York,
713,Senior Data Scientist,,New York,
714,SENIOR DATA SCIENTIST / DATA SCIENTIST,,New York,
